Optimal solution 832
Seed 12020325
Number of iterations 8000
Number of cars 12
Best Solution:	[[54, 12, 39, 66, 67], [58, 16, 6, 38, 37, 70, 72, 61, 71, 21], [49, 48, 22, 62, 29, 63, 74], [40, 10, 33, 45, 4, 52, 7], [24, 57, 64, 17, 50, 25, 19, 51], [13, 18, 41, 73, 59, 36, 9], [27, 68, 35, 47, 5], [28, 53, 14, 55, 20, 15, 60], [26, 56, 32, 11, 8, 46, 30], [34, 2, 44, 42, 43, 65, 23, 75], [76, 69, 3, 31]]	983.0646264754895	53.299444590215316	176

iteration	paths	result	hipotesis 1	hipotesis 2
1	[[32, 11, 73, 59, 13, 27, 68], [5, 76, 69, 7, 52, 17, 64, 2], [16, 58, 14, 28, 53, 47, 35, 9], [62, 29, 3, 74, 34, 44, 42], [72, 61, 71, 21, 38, 6, 30, 46], [37, 48, 49, 31, 75, 22, 70, 23], [40, 10, 33, 45, 4, 41], [56, 26, 51, 19, 25, 50, 24, 57, 43], [54, 15, 67, 66, 12], [18, 8, 36, 20, 55, 60, 39], [63, 65]]	1116.7584304571	14.937984132110714	176
2	[[59, 73, 40, 10, 33, 45, 4, 52], [20, 15, 12, 67, 66], [75, 49, 48, 37, 70, 29, 63, 74], [69, 76, 18, 64, 34, 7, 3], [28, 53, 35, 47, 9, 36, 8], [65, 44, 42, 43, 23, 2, 24, 57, 50], [32, 11, 39, 27, 68], [31, 46, 30, 6, 71, 61, 72, 21, 16], [25, 19, 51, 26, 56, 41, 13], [58, 14, 55, 38, 22, 62, 17], [54, 60, 5]]	1090.2564868308405	14.53026537075607	176
5	[[60, 15, 36, 8, 68], [76, 69, 3, 31, 46, 30, 53], [37, 70, 22, 48, 49, 75, 29], [58, 16, 38, 61, 71, 21, 72, 6, 5], [56, 26, 51, 19, 33, 45, 4, 17], [27, 18, 13, 41, 10, 40, 73], [63, 2, 44, 42, 43, 65, 23, 74], [9, 35, 47, 28, 14, 55, 20], [57, 24, 64, 34, 7, 52, 50, 25], [66, 39, 12, 67, 54], [59, 11, 32, 62]]	1085.433017806915	45.19072493087438	176
6	[[38, 21, 71, 61, 72, 37, 48, 22, 70], [52, 7, 69, 76, 5, 68], [64, 2, 74, 34, 3, 31, 49], [30, 6, 28, 53, 35, 47, 9], [23, 65, 43, 42, 44, 24, 57, 17], [12, 67, 66, 39, 73, 59], [18, 4, 45, 33, 10, 40], [75, 29, 63, 62, 58, 16, 14, 55, 20], [60, 15, 36, 54, 8, 27, 13], [50, 25, 19, 51, 26, 56, 11, 32], [41, 46]]	1040.7063337681648	38.04112421127299	176
37	[[37, 72, 61, 71, 38, 21, 16, 58, 30, 46], [19, 51, 26, 56, 10, 40, 73, 59], [63, 29, 75, 22, 48, 6], [47, 35, 68, 27, 13], [4, 45, 33, 52, 18, 41], [23, 44, 42, 43, 65, 62, 70, 49], [5, 76, 69, 31, 3, 7, 74], [57, 24, 50, 25, 17, 64, 34, 2], [32, 11, 39, 66, 12], [55, 14, 20, 36, 9, 53, 28, 8], [54, 15, 60, 67]]	1040.523479763678	2.7916503181753	176
98	[[2, 74, 34, 64, 17, 52, 18, 3], [66, 39, 11, 59, 73, 40, 10], [46, 30, 28, 53, 9, 47, 35], [5, 76, 69, 7, 41, 13], [38, 6, 58, 16, 14, 55, 20, 36, 54], [50, 25, 24, 57, 42, 44, 43, 63], [61, 71, 21, 37, 72, 70, 48, 49, 31], [12, 60, 15, 8, 68], [32, 26, 56, 19, 51, 33, 45, 4], [75, 29, 23, 65, 62, 22], [27, 67]]	1034.978025393472	21.242131960173964	176
192	[[18, 76, 69, 7, 52, 33, 45, 4], [34, 74, 2, 63, 29, 75, 31], [37, 70, 72, 61, 71, 21, 38, 6, 30, 46], [13, 41, 40, 10, 26, 51], [39, 67, 66, 12, 54, 36], [60, 15, 20, 9, 47, 35], [25, 50, 17, 64, 44, 42, 43, 49], [48, 22, 62, 23, 65, 24, 57], [3, 28, 53, 14, 58, 16, 55], [8, 73, 59, 11, 32, 56, 19, 27], [68, 5]]	1022.75540661231	73.52153161848275	176
467	[[33, 45, 4, 41, 13, 59], [73, 40, 10, 26, 51, 19, 25, 50], [7, 2, 74, 63, 29, 3], [65, 43, 42, 44, 57, 24, 64, 17], [27, 68, 35, 47, 53, 28], [23, 62, 22, 48, 6, 30, 46], [18, 52, 34, 69, 5, 76], [58, 16, 38, 21, 71, 61, 72, 37, 70, 49], [12, 54, 36, 9, 20, 14, 55], [67, 66, 39, 11, 32, 56], [75, 31, 8, 15, 60]]	1016.0253648008318	22.283596904659845	176
